paciente,resposta,nota1,nota2,nota3,nota4,nota5,nota6,nota7,nota8,nota9,nota10,nota11,nota_total
969,a,4,5,4,4,5,5,1,0,1,5,4,38
969,b,4,4,4,4,4,5,1,1,1,5,4,37
970,a,4,5,4,5,5,5,1,0,1,5,4,39
970,b,4,5,4,4,5,5,1,0,1,5,4,38
970,c,4,5,4,4,5,5,1,0,1,5,5,39
971,a,4,5,4,5,5,5,1,0,1,5,5,40
971,b,4,5,4,4,5,5,1,0,1,5,5,39
971,c,4,5,4,4,5,5,1,0,1,5,4,38
972,a,4,5,4,4,4,4,1,1,1,5,4,37
972,c,4,5,4,4,4,5,1,1,1,5,4,38
973,a,4,5,4,4,3,4,1,1,1,5,4,36
973,b,4,5,4,4,5,5,1,0,1,5,4,38
973,c,4,5,4,4,4,5,1,1,1,5,4,38
974,a,4,5,4,5,5,5,1,0,1,5,4,39
975,a,4,5,4,4,5,5,1,0,1,5,4,38
975,c,4,5,4,4,4,4,1,1,1,5,4,37
976,a,4,5,4,4,5,5,1,0,1,5,4,38
976,b,4,5,4,4,4,4,1,0,1,5,4,36
976,c,4,5,4,4,5,5,1,1,1,5,4,39
977,a,4,5,4,5,5,5,1,0,1,5,4,39
977,b,4,5,4,4,5,5,1,1,1,5,4,39
977,c,4,5,4,4,5,5,1,1,1,5,4,39
978,a,4,5,4,4,5,5,1,1,1,5,4,39
978,b,4,5,4,4,4,4,1,0,1,5,4,36
978,c,4,5,4,4,4,5,1,1,1,5,4,38
979,a,4,5,4,5,5,5,1,0,1,5,5,40
979,b,4,5,4,4,4,5,1,0,1,5,4,37
980,a,4,5,4,4,5,5,1,1,1,5,4,39
980,b,4,4,4,4,4,5,1,1,1,5,4,37
980,c,4,5,4,4,4,5,1,0,1,5,4,37
981,a,4,5,4,4,5,5,1,1,1,5,4,39
981,b,4,5,4,4,5,5,1,0,1,5,4,38
981,c,4,5,4,4,4,5,1,1,1,5,4,38
982,a,4,5,4,4,5,5,1,0,1,5,5,39
982,b,4,5,4,4,4,4,1,0,1,5,4,36
982,c,3,5,4,4,4,4,1,1,1,5,4,36
983,a,4,5,4,4,5,5,1,1,1,5,4,39
983,b,5,5,4,4,5,5,1,1,1,5,4,40
983,c,4,5,4,4,5,4,1,1,1,5,4,38
984,a,4,5,4,4,5,5,1,1,1,5,4,39
984,c,4,5,4,4,5,5,1,1,1,5,4,39
985,a,4,5,4,4,5,5,1,0,1,5,4,38
986,a,4,5,4,4,5,5,1,1,1,5,4,39
986,c,4,5,4,4,5,5,1,1,1,5,4,39
987,a,4,5,4,4,5,5,1,0,1,5,5,39
987,b,4,5,4,4,4,4,1,0,1,5,4,36
987,c,4,5,4,4,5,5,1,1,1,5,4,39
988,a,4,5,4,4,5,5,1,0,1,5,4,38
988,b,4,5,4,4,4,5,1,1,1,5,4,38
988,c,4,5,4,4,5,5,1,0,1,5,5,39
989,a,4,5,4,4,5,5,1,1,1,5,4,39
989,b,4,4,4,4,4,5,1,0,1,5,4,36
989,c,4,5,4,4,5,5,1,0,1,5,4,38
990,a,4,5,4,4,5,5,1,1,1,5,4,39
990,b,4,5,4,5,5,5,1,0,1,5,5,40
990,c,3,5,4,4,4,5,1,1,1,5,4,37
991,a,4,5,4,4,4,4,1,1,1,5,4,37
991,b,4,5,4,4,4,4,1,0,1,5,4,36
991,c,4,5,4,4,4,5,1,1,1,5,4,38
992,a,5,5,4,4,5,5,1,0,1,5,5,40
992,c,4,4,4,4,4,4,1,1,1,5,4,36
993,a,4,5,4,4,5,5,1,1,1,5,4,39
993,b,4,5,4,4,4,5,1,0,1,5,4,37
994,a,4,5,4,5,5,5,1,0,1,5,5,40
994,b,4,5,4,4,4,4,1,1,1,5,4,37
995,a,4,5,4,4,5,5,1,1,1,5,4,39
995,b,4,5,4,4,5,5,1,0,1,5,4,38
995,c,4,5,3,4,4,4,1,1,1,5,4,36
996,a,4,5,4,5,5,5,1,1,1,5,4,40
996,b,4,5,4,4,4,5,1,1,1,5,4,38
996,c,5,5,4,4,5,5,1,1,1,5,4,40
997,a,4,5,4,4,5,5,1,0,1,5,4,38
997,b,4,5,4,4,5,5,1,1,1,5,4,39
997,c,4,5,4,5,5,5,1,0,1,5,4,39
998,a,4,5,4,4,5,5,1,1,1,5,4,39
999,a,4,5,4,4,5,5,1,0,1,5,4,38
999,b,4,5,4,4,4,4,1,0,1,5,4,36
999,c,4,5,4,4,4,5,1,1,1,5,4,38
1000,a,4,5,4,4,5,5,1,0,1,5,4,38
1001,a,4,5,4,4,5,5,1,1,1,5,4,39
1001,b,4,5,4,4,4,5,1,0,1,5,4,37
1001,c,4,5,4,4,5,5,1,1,1,5,4,39
1002,a,4,5,4,4,5,4,1,1,1,5,4,38
1002,b,4,5,4,4,5,5,1,0,1,5,4,38
1002,c,4,5,4,4,5,5,1,1,1,5,4,39
1003,a,4,5,4,4,5,5,1,1,1,5,4,39
1003,c,4,5,4,4,5,5,1,1,1,5,4,39
1004,a,4,5,4,4,5,5,1,0,1,5,4,38
1004,b,3,5,4,4,4,4,1,0,1,5,4,35
1004,c,4,5,4,4,5,5,1,0,1,5,4,38
1005,a,4,5,4,5,5,5,1,1,1,5,4,40
1005,b,5,5,4,5,5,5,1,0,1,5,4,40
1005,c,4,5,4,4,4,5,1,1,1,5,4,38
1006,a,4,5,4,4,5,5,1,1,1,5,5,40
1006,b,4,5,4,4,5,5,1,0,1,5,4,38
1007,a,4,5,4,4,5,5,1,0,1,5,4,38
1007,b,4,5,4,4,4,5,1,0,1,5,4,37
1008,a,4,5,4,4,5,5,1,0,1,5,4,38
1008,c,4,5,4,4,4,5,1,1,1,5,4,38
1009,a,4,5,4,5,5,5,1,0,1,5,5,40
1009,b,4,5,4,4,4,5,1,0,1,5,4,37
1009,c,4,5,4,4,4,5,1,1,1,5,4,38
1010,a,4,5,4,5,5,5,1,0,1,5,4,39
1010,b,4,5,4,4,5,5,1,0,1,5,4,38
1011,a,4,5,4,4,4,5,1,1,1,5,4,38
1011,b,4,5,4,4,4,5,1,1,1,5,4,38
1011,c,4,5,4,4,4,5,1,1,1,5,4,38
1012,a,4,5,4,4,5,5,1,0,1,5,4,38
1012,b,4,5,4,4,4,5,1,0,1,5,4,37
1012,c,4,5,4,4,4,5,1,1,1,5,4,38
1013,a,4,5,4,4,4,4,1,1,1,5,4,37
1013,b,3,5,4,4,4,4,1,1,1,4,4,35
1013,c,4,5,4,4,4,5,1,1,1,5,4,38
1014,a,4,5,4,4,5,4,1,1,1,5,4,38
1015,a,4,5,4,4,5,5,1,0,1,5,4,38
1015,b,4,5,4,4,4,5,1,0,1,5,4,37
1015,c,4,5,4,4,5,5,1,1,1,5,4,39
1016,a,4,5,4,4,5,5,1,0,1,5,5,39
1016,b,4,5,4,4,4,5,1,0,1,5,4,37
1016,c,4,5,4,4,4,5,1,1,1,5,4,38
1017,a,4,5,4,4,5,5,1,1,1,5,4,39
1017,b,4,5,4,4,4,4,1,1,1,5,4,37
1017,c,4,5,4,4,5,5,1,1,1,5,4,39
1018,a,4,5,4,4,5,4,1,1,1,5,4,38
1018,c,4,5,4,4,5,5,1,0,1,5,5,39
1019,a,4,5,4,4,5,4,1,1,1,5,4,38
1020,a,4,5,4,4,5,5,1,1,1,5,4,39
1021,a,4,5,4,4,5,5,1,0,1,5,4,38
1021,b,4,5,4,4,4,4,1,0,1,5,4,36
1021,c,4,5,4,4,5,5,1,1,1,5,4,39
1022,a,4,5,4,4,5,5,1,0,1,5,4,38
1022,c,4,5,4,4,4,5,1,1,1,5,4,38
1023,a,4,5,4,4,5,5,1,0,1,5,4,38
1023,b,4,5,4,4,4,4,1,1,1,5,4,37
1023,c,4,5,4,4,4,5,1,1,1,5,4,38
1024,a,4,5,4,4,5,5,1,0,1,5,4,38
1024,b,4,5,4,4,5,5,1,0,1,5,5,39
1024,c,4,5,4,4,5,5,1,0,1,5,5,39
1025,a,4,5,4,4,4,4,1,1,1,5,4,37
1025,b,4,4,4,4,4,4,1,1,1,5,4,36
1025,c,4,5,4,4,4,5,1,1,1,5,4,38
1026,a,4,5,4,4,5,5,1,0,1,5,4,38
1026,b,4,5,4,4,5,4,1,1,1,5,4,38
1026,c,4,5,4,4,5,5,1,1,1,5,5,40
1027,a,4,5,4,4,5,5,1,1,1,5,4,39
1027,b,4,5,4,4,4,5,1,0,1,5,4,37
1027,c,4,5,4,4,5,5,1,1,1,5,4,39
1028,a,4,5,4,4,5,5,1,0,1,5,4,38
1028,b,4,5,4,4,4,5,1,1,1,5,4,38
1029,a,4,5,4,4,5,5,1,1,1,5,4,39
1029,b,4,5,4,4,5,5,1,1,1,5,4,39
1029,c,4,5,4,4,4,5,1,1,1,5,4,38
1030,a,4,5,4,4,5,5,1,1,1,5,4,39
1030,b,4,5,4,4,5,5,1,0,1,5,4,38
1030,c,4,5,4,4,4,5,1,1,1,5,4,38
1031,a,4,5,4,4,5,4,1,1,1,5,4,38
1031,b,4,5,4,4,4,5,1,1,1,5,4,38
1032,a,4,5,4,4,5,5,1,1,1,5,4,39
1032,b,4,5,4,4,4,4,1,1,1,4,4,36
1032,c,4,5,4,4,5,5,1,1,1,5,4,39
1033,a,4,5,4,4,5,5,1,1,1,5,4,39
1033,b,4,5,4,4,5,5,1,0,1,5,4,38
1033,c,4,5,4,4,4,5,1,1,1,5,4,38
1034,a,4,5,4,4,5,5,1,1,1,5,4,39
1034,b,4,5,4,4,4,4,1,0,1,5,4,36
1034,c,4,5,4,4,5,5,1,1,1,5,4,39
1035,a,4,5,4,4,5,5,1,1,1,5,4,39
1035,c,4,5,4,4,5,5,1,1,1,5,4,39
1036,a,4,5,4,4,5,5,1,1,1,5,4,39
1036,b,4,5,4,4,4,5,1,0,1,5,5,38
1037,a,4,5,4,4,4,5,1,0,1,5,4,37
1037,b,4,4,4,4,4,5,1,1,1,5,4,37
1038,a,4,5,4,4,5,4,1,1,1,5,4,38
1038,c,4,5,4,4,5,5,1,1,1,5,4,39
1039,a,4,5,4,4,5,4,1,1,1,5,4,38
1039,b,5,5,4,4,4,5,1,0,1,5,4,38
1040,a,4,5,4,4,5,5,1,0,1,5,4,38
1040,b,4,5,4,4,4,5,1,0,1,5,4,37
1041,a,4,4,4,4,5,4,1,1,1,5,4,37
1041,b,5,5,4,4,4,5,1,0,1,5,4,38
1042,a,4,5,4,4,5,4,1,1,1,5,4,38
1042,b,4,4,4,4,4,4,1,1,1,5,4,36
1042,c,4,5,4,4,4,5,1,0,1,5,4,37
1043,a,4,5,4,4,5,5,1,1,1,5,4,39
1043,b,4,5,4,4,4,4,1,1,1,5,4,37
1043,c,4,5,4,4,5,5,1,1,1,5,5,40
1044,a,4,5,4,4,5,5,1,0,1,5,4,38
1045,a,4,5,4,4,5,5,1,0,1,5,4,38
1045,b,4,5,4,4,4,4,1,0,1,5,4,36
1045,c,4,5,4,4,4,5,1,0,1,5,4,37
1046,a,4,5,4,5,5,5,1,0,1,5,5,40
1046,b,4,5,4,4,5,4,1,0,1,5,4,37
1046,c,4,5,4,4,4,5,1,0,1,5,4,37
1047,a,4,5,4,4,5,5,1,1,1,5,4,39
1047,b,5,5,4,4,4,4,1,0,1,5,4,37
1047,c,4,5,4,4,4,5,1,1,1,5,4,38
1048,a,4,5,4,4,5,5,1,1,1,5,4,39
1049,a,4,5,4,4,5,5,1,0,1,5,4,38
1049,b,4,5,4,4,5,5,1,0,1,5,4,38
1049,c,4,5,4,4,5,5,1,1,1,5,4,39
1050,a,4,5,4,4,5,5,1,0,1,5,4,38
1050,b,4,5,4,4,4,5,1,0,1,5,4,37
1051,a,4,5,4,4,5,5,1,1,1,5,4,39
1051,b,4,5,4,4,4,5,1,1,1,5,4,38
1051,c,4,5,4,4,5,5,1,1,1,5,4,39
1052,a,4,5,4,4,5,5,1,0,1,5,4,38
1052,b,4,5,4,4,4,4,1,0,1,5,4,36
1052,c,4,5,4,4,5,5,1,1,1,5,4,39
1053,a,4,5,4,4,5,5,1,0,1,5,4,38
1053,b,4,5,4,4,4,5,1,1,1,5,4,38
1053,c,4,5,4,4,4,5,1,1,1,5,4,38
1054,a,4,5,4,4,5,4,1,1,1,5,4,38
1055,a,4,5,4,4,5,5,1,0,1,5,4,38
1055,b,4,5,4,4,5,5,1,1,1,5,4,39
1055,c,4,5,4,4,4,5,1,1,1,5,4,38
1056,a,4,5,4,4,5,5,1,0,1,5,4,38
1056,c,4,5,4,4,4,4,1,1,1,5,4,37
1057,a,4,5,4,4,5,5,1,0,1,5,4,38
1057,b,4,4,4,4,4,4,1,1,1,5,4,36
1058,a,4,5,4,4,5,5,1,1,1,5,4,39
1059,a,4,5,4,4,5,5,1,0,1,5,4,38
1059,b,4,5,4,4,4,4,1,0,1,5,4,36
1060,a,4,5,4,5,5,5,1,0,1,5,5,40
1060,c,4,5,4,4,5,5,1,0,1,5,5,39
1061,a,4,5,4,4,5,5,1,0,1,5,4,38
1061,c,4,5,4,4,4,5,1,1,1,5,4,38
1062,a,4,5,4,4,4,4,1,1,1,5,4,37
1062,b,4,5,4,4,4,5,1,1,1,5,4,38
1062,c,4,5,4,4,4,5,1,0,1,5,4,37
1063,a,4,5,4,4,5,5,1,0,1,5,4,38
1063,b,5,5,4,4,5,5,1,0,1,5,5,40
1063,c,4,5,4,5,5,5,1,0,1,5,4,39
1064,a,4,5,4,4,5,5,1,0,1,5,4,38
1064,b,4,5,4,4,4,4,1,0,1,5,4,36
1064,c,4,5,4,4,4,5,1,1,1,5,4,38
1065,a,5,5,4,4,5,5,1,0,1,5,4,39
1065,c,4,5,4,4,4,5,1,1,1,5,4,38
1066,a,4,5,4,4,4,5,1,1,1,5,4,38
1066,c,5,5,4,4,5,5,1,0,1,5,5,40
1067,a,4,5,4,4,5,5,1,1,1,5,4,39
1067,c,4,5,4,4,4,5,1,1,1,5,4,38
1068,a,4,5,4,4,5,5,1,0,1,5,4,38
1068,b,4,5,4,4,4,4,1,0,1,5,4,36
1069,a,4,5,4,4,5,4,1,1,1,5,4,38
1069,b,4,5,4,4,4,4,1,1,1,5,4,37
1069,c,4,5,4,4,4,5,1,0,1,5,4,37
1070,a,4,5,4,4,5,5,1,0,1,5,5,39
1070,b,4,5,4,4,4,4,1,1,1,5,4,37
1071,a,4,5,4,4,5,5,1,0,1,5,4,38
1071,b,4,5,4,4,4,5,1,0,1,5,4,37
1071,c,4,5,4,4,4,5,1,0,1,5,4,37
1072,a,4,5,4,4,5,5,1,0,1,5,4,38
1072,b,4,5,4,4,4,5,1,1,1,5,4,38
1072,c,5,5,4,4,5,5,1,0,1,5,4,39
1073,a,4,5,4,4,5,5,1,0,1,5,5,39
1073,b,4,5,4,4,4,4,1,0,1,5,4,36
1073,c,4,5,4,4,4,5,1,1,1,5,4,38
1074,a,4,5,4,5,5,5,1,1,1,5,4,40
1074,c,4,5,4,4,5,5,1,1,1,5,4,39
1075,a,4,5,4,5,5,5,1,0,1,5,4,39
1075,b,3,5,4,4,3,5,1,0,1,5,4,35
1075,c,4,5,4,4,4,5,1,1,1,5,4,38
1076,a,4,5,4,4,5,5,1,0,1,5,4,38
1076,b,4,5,4,4,4,5,1,1,1,5,4,38
1077,a,4,5,4,4,5,5,1,0,1,5,4,38
1078,a,4,5,4,4,5,5,1,1,1,5,4,39
1078,c,4,5,4,4,5,5,1,1,1,5,4,39
1079,a,4,5,4,5,5,5,1,0,1,5,5,40
1079,b,4,5,4,4,4,4,1,1,1,5,4,37
1079,c,4,5,4,5,5,5,1,0,1,5,4,39
1080,a,4,5,4,4,5,5,1,1,1,5,4,39
1080,b,4,5,4,4,4,5,1,0,1,5,4,37
1081,a,4,5,4,5,5,5,1,0,1,5,5,40
1081,b,4,5,4,4,5,5,1,0,1,5,4,38
1081,c,4,5,4,4,4,5,1,1,1,5,4,38
1082,a,4,5,4,5,5,5,1,1,1,5,4,40
1082,c,4,5,4,4,5,5,1,1,1,5,4,39
1083,a,5,5,4,4,5,5,1,0,1,5,5,40
1083,b,2,2,4,4,4,4,0,1,1,5,4,31
1083,c,4,5,4,4,4,5,1,1,1,5,4,38
1084,a,4,5,4,5,5,5,1,0,1,5,4,39
1084,b,4,5,4,4,4,4,1,1,1,5,4,37
1084,c,4,5,4,4,5,5,1,1,1,5,4,39
1085,a,4,5,4,4,5,5,1,0,1,5,4,38
1085,b,4,5,4,4,4,5,1,0,1,5,4,37
1086,a,4,5,4,4,4,5,1,1,1,5,4,38
1086,b,4,5,4,4,4,5,1,1,1,5,4,38
1086,c,4,5,4,4,4,5,1,1,1,5,4,38
1087,a,4,5,4,4,5,5,1,0,1,5,5,39
1087,b,5,5,4,4,4,4,1,0,1,4,4,36
1087,c,4,5,4,4,5,5,1,0,1,5,4,38
1088,a,4,5,4,4,4,5,1,1,1,5,4,38
1088,b,4,5,4,4,5,5,1,1,1,5,4,39
1088,c,4,5,4,4,5,5,1,1,1,5,4,39
1089,a,4,5,4,4,5,5,1,0,1,5,4,38
1089,b,4,5,4,4,4,5,1,1,1,5,4,38
1090,a,4,5,4,4,5,5,1,0,1,5,5,39
1090,b,4,5,4,4,4,5,1,0,1,5,4,37
1090,c,4,5,4,4,4,5,1,1,1,5,4,38
1091,a,4,5,4,5,5,5,1,1,1,5,5,41
1092,a,4,5,4,4,5,5,1,1,1,5,4,39
1092,b,4,5,4,4,5,5,1,0,1,5,4,38
1092,c,4,5,4,4,4,5,1,1,1,5,4,38
1093,a,4,5,4,4,5,5,1,1,1,5,4,39
1093,b,4,5,4,4,4,4,1,0,1,5,4,36
1093,c,4,5,4,4,5,5,1,1,1,5,4,39
1094,a,4,5,4,4,4,5,1,1,1,5,4,38
1094,b,4,5,4,4,4,4,1,0,1,5,4,36
1094,c,4,5,4,4,4,5,1,1,1,5,4,38
1095,a,4,5,4,4,5,5,1,1,1,5,4,39
1095,b,4,5,4,4,4,4,1,0,1,5,4,36
1095,c,4,5,4,4,5,5,1,1,1,5,4,39
1096,a,4,5,4,5,5,5,1,0,1,5,5,40
1096,b,4,5,4,4,4,4,1,1,1,5,4,37
1096,c,4,5,4,4,5,5,1,1,1,5,4,39
1097,a,4,5,4,4,5,5,1,0,1,5,4,38
1097,b,4,5,4,4,4,5,1,1,1,5,4,38
1097,c,3,5,4,4,4,5,1,0,1,5,4,36
1098,a,4,5,4,4,5,5,1,0,1,5,4,38
1098,b,5,5,4,4,4,4,1,0,1,5,4,37
1098,c,4,5,4,4,4,5,1,1,1,5,4,38
1099,a,4,5,4,4,5,5,1,1,1,5,4,39
1099,b,4,5,4,4,4,5,1,1,1,5,4,38
1099,c,4,5,4,4,4,5,1,1,1,5,4,38
1100,a,4,5,4,5,5,5,1,0,1,5,5,40
1100,c,4,5,4,4,4,4,1,1,1,5,4,37
1101,a,4,5,4,4,5,5,1,1,1,5,4,39
1101,b,4,5,4,4,4,4,1,0,1,5,4,36
1101,c,4,5,4,4,4,5,1,1,1,5,4,38
1102,a,4,5,4,4,4,5,1,0,1,5,4,37
1102,b,4,5,4,4,4,5,1,0,1,5,4,37
1102,c,3,5,4,4,4,4,1,1,1,5,4,36
1103,a,4,5,4,4,5,5,1,1,1,5,4,39
1103,b,4,5,4,4,4,4,1,0,1,5,4,36
1103,c,4,5,4,4,5,5,1,1,1,5,4,39
1104,a,4,5,4,4,5,5,1,0,1,5,4,38
1104,b,4,5,4,5,5,5,1,0,1,5,5,40
1104,c,4,5,4,4,5,5,1,1,1,5,4,39
1105,a,4,5,4,4,5,5,1,1,1,5,4,39
1105,b,4,5,4,4,4,5,1,1,1,5,4,38
1105,c,4,5,4,4,4,5,1,1,1,5,4,38
1106,a,4,5,4,4,5,5,1,0,1,5,5,39
1106,b,4,5,4,4,4,5,1,0,1,5,4,37
1106,c,4,5,4,4,4,5,1,1,1,5,4,38
1107,a,4,5,4,5,5,5,1,0,1,5,5,40
1107,b,3,5,4,4,4,5,1,1,1,5,4,37
1107,c,4,5,4,4,4,5,1,1,1,5,4,38
1108,a,4,5,4,4,5,5,1,0,1,5,4,38
1108,b,4,4,4,4,4,5,1,1,1,5,4,37
1108,c,4,5,4,4,5,5,1,1,1,5,4,39
1109,a,4,5,4,5,5,5,1,0,1,5,5,40
1109,b,4,5,4,4,5,5,1,1,1,5,4,39
1109,c,4,5,4,4,4,5,1,1,1,5,4,38
1110,a,4,5,4,4,5,5,1,1,1,5,4,39
1110,b,4,5,4,4,4,5,1,1,1,5,4,38
1110,c,4,5,4,4,5,5,1,1,1,5,4,39
1111,a,4,5,4,4,5,5,1,0,1,5,4,38
1111,b,4,5,4,4,4,4,1,1,1,5,4,37
1112,a,4,5,4,4,4,4,1,1,1,5,4,37
1112,b,5,5,4,4,5,5,1,0,1,5,4,39
1112,c,4,5,4,4,5,5,1,0,1,5,4,38
1113,a,4,5,4,4,5,5,1,0,1,5,4,38
1113,b,4,5,4,4,4,5,1,1,1,5,4,38
1113,c,4,5,4,4,4,5,1,1,1,5,4,38
1114,a,4,5,4,4,5,5,1,0,1,5,4,38
1114,b,4,5,4,4,5,5,1,1,1,5,4,39
1115,a,4,5,4,4,5,5,1,0,1,5,4,38
1115,c,4,5,4,4,4,5,1,1,1,5,4,38
1116,a,4,5,4,4,5,5,1,0,1,5,4,38
1116,b,4,5,4,4,4,4,1,1,1,5,4,37
1116,c,4,5,4,4,4,5,1,0,1,5,4,37
1117,a,4,5,4,4,5,4,1,1,1,5,4,38
1117,b,3,5,4,4,4,4,1,1,1,5,4,36
1118,a,4,5,4,4,5,4,1,1,1,5,4,38
1118,b,4,4,4,4,4,4,1,1,1,4,4,35
1119,a,4,5,4,4,5,5,1,0,1,5,4,38
1119,b,4,5,4,4,4,5,1,0,1,5,4,37
1120,a,4,5,4,4,5,5,1,0,1,5,4,38
1121,a,4,5,4,4,5,5,1,1,1,5,4,39
1121,b,4,5,4,4,4,4,1,1,1,5,4,37
1121,c,4,5,4,4,4,5,1,1,1,5,4,38
1122,a,4,5,4,4,5,5,1,0,1,5,4,38
1122,c,5,5,4,4,4,5,1,1,1,5,4,39
1123,a,4,5,4,4,5,5,1,0,1,5,4,38
1123,b,4,5,4,4,4,5,1,1,1,5,4,38
1123,c,4,5,4,4,4,5,1,1,1,5,4,38
1124,a,4,5,4,4,5,5,1,0,1,5,4,38
1124,c,4,5,4,4,4,5,1,1,1,5,4,38
1125,a,4,5,4,4,5,5,1,0,1,5,4,38
1125,b,4,5,4,4,4,5,1,1,1,5,4,38
1126,a,4,5,4,4,5,5,1,0,1,5,4,38
1126,b,4,4,4,4,4,4,1,1,1,5,4,36
1126,c,4,5,4,4,4,5,1,1,1,5,4,38
1127,a,4,5,4,4,5,5,1,1,1,5,4,39
1127,c,4,5,4,4,4,4,1,1,1,5,4,37
1128,a,4,5,4,5,5,5,1,1,1,5,4,40
1128,b,4,5,4,4,4,4,1,0,1,5,4,36
1128,c,4,5,4,4,5,5,1,0,1,5,5,39
1129,a,4,5,4,4,5,4,1,0,1,5,4,37
1130,a,4,5,4,4,5,4,1,1,1,5,4,38
1130,c,4,5,4,4,5,5,1,1,1,5,4,39
1131,a,4,5,4,5,5,5,1,0,1,5,4,39
1131,b,4,5,4,4,4,5,1,1,1,5,4,38
1131,c,4,5,4,4,4,5,1,1,1,5,4,38
1132,a,4,5,4,4,5,5,1,0,1,5,4,38
1132,c,4,5,4,4,5,5,1,1,1,5,4,39
1133,a,4,5,4,4,5,5,1,1,1,5,4,39
1134,a,4,5,4,4,5,4,1,1,1,4,4,37
1134,c,4,5,4,4,4,5,1,1,1,5,4,38
1135,a,4,5,4,4,5,5,1,1,1,5,4,39
1135,c,4,5,4,4,4,5,1,1,1,5,4,38
1136,a,4,5,4,4,5,5,1,1,1,5,4,39
1136,c,4,5,4,4,4,4,1,1,1,5,4,37
1137,a,4,5,4,4,5,4,1,1,1,5,4,38
1137,b,4,5,4,4,4,4,1,0,1,5,4,36
1138,a,4,5,4,4,5,5,1,0,1,5,4,38
1138,b,4,5,4,4,4,5,1,1,1,5,4,38
1138,c,4,5,4,4,4,5,1,1,1,5,4,38
1139,a,4,5,4,5,5,5,1,0,1,5,4,39
1139,b,4,5,4,4,4,4,1,1,1,4,4,36
1139,c,4,5,4,4,5,5,1,0,1,5,4,38
1140,a,4,5,4,4,4,4,1,1,1,5,4,37
1140,b,4,5,4,4,4,5,1,0,1,5,4,37
1141,a,4,5,4,4,4,4,1,1,1,5,4,37
1141,b,4,5,4,4,4,4,1,0,1,5,4,36
1141,c,4,5,4,4,4,5,1,1,1,5,4,38
1142,a,4,5,4,4,5,5,1,1,1,5,4,39
1142,b,4,5,4,4,4,4,1,0,1,5,4,36
1142,c,5,5,4,4,5,4,1,1,1,5,4,39
1143,a,4,5,4,4,5,5,1,1,1,5,4,39
1143,b,4,5,4,4,4,4,1,0,1,5,4,36
1143,c,4,5,4,4,5,5,1,0,1,5,5,39
1144,a,4,5,4,4,5,5,1,0,1,5,4,38
1144,b,4,5,4,4,4,4,1,0,1,5,4,36
1144,c,4,5,4,4,4,5,1,1,1,5,4,38
1145,a,4,5,4,5,5,5,1,1,1,5,4,40
1145,b,4,5,4,4,4,4,1,0,1,5,4,36
1146,a,4,5,4,4,5,5,1,0,1,5,5,39
1146,b,4,5,4,4,4,4,1,1,1,4,4,36
1146,c,4,4,4,4,4,5,1,1,1,5,4,37
1147,a,4,5,4,4,5,5,1,0,1,5,4,38
1147,b,4,5,4,4,4,4,1,0,1,5,4,36
1147,c,4,5,4,4,4,5,1,1,1,5,4,38
1148,a,5,5,4,4,5,5,1,0,1,5,5,40
1148,c,4,5,4,4,4,5,1,0,1,5,4,37
1149,a,4,5,4,4,5,4,1,0,1,5,4,37
1149,b,4,5,4,4,4,5,1,1,1,5,5,39
1150,a,4,5,4,4,5,5,1,0,1,5,4,38
1150,b,4,5,4,4,4,5,1,1,1,5,4,38
1151,a,4,4,4,4,5,5,1,1,1,5,4,38
1151,b,4,5,4,4,5,5,1,0,1,5,4,38
1151,c,4,5,4,4,4,5,1,1,1,5,4,38
1152,a,4,5,4,5,5,5,1,0,1,5,4,39
1152,b,4,4,4,4,5,5,1,1,1,5,4,38
1152,c,4,5,4,4,5,5,1,0,1,5,4,38
1153,a,4,5,4,4,5,5,1,0,1,5,4,38
1153,b,4,5,4,4,4,5,1,1,1,5,4,38
1153,c,4,5,4,4,4,4,1,1,1,5,4,37
1154,a,4,5,4,4,5,5,1,1,1,5,4,39
1154,b,4,5,4,4,4,4,1,0,1,5,4,36
1154,c,4,4,4,4,4,4,1,1,1,4,4,35
1155,a,4,5,4,4,5,5,1,0,1,5,4,38
1155,c,4,5,4,4,4,5,1,1,1,5,4,38
1156,a,4,5,4,4,5,5,1,0,1,5,4,38
1156,c,4,5,4,4,4,5,1,1,1,5,4,38
1157,a,4,5,4,4,5,4,1,1,1,5,4,38
1157,c,4,5,4,4,5,5,1,0,1,5,4,38
1158,a,4,5,4,4,5,5,1,0,1,5,4,38
1158,b,4,5,4,4,4,4,1,0,1,5,4,36
1158,c,4,5,4,4,4,4,1,1,1,5,4,37
1159,a,4,5,4,5,5,5,1,0,1,5,5,40
1159,b,4,5,4,4,4,4,1,1,1,5,4,37
1159,c,4,5,4,4,4,5,1,1,1,5,4,38
1160,a,4,5,4,4,5,5,1,1,1,5,4,39
1160,c,4,5,4,4,4,5,1,0,1,5,4,37
1161,a,4,5,4,4,5,5,1,0,1,5,4,38
1161,b,4,5,4,4,4,4,1,0,1,5,4,36
1161,c,4,5,4,4,5,5,1,1,1,5,4,39
1162,a,4,5,4,4,5,5,1,1,1,5,4,39
1162,b,5,5,4,4,4,4,1,0,1,5,4,37
1162,c,4,5,4,4,5,5,1,1,1,5,4,39
1163,a,4,5,4,4,5,5,1,1,1,5,4,39
1163,b,4,5,4,4,4,5,1,0,1,5,4,37
